58661 | 5001 | SYN | 27 | 20221122055516
34303 | 47166 | ACK/SYN | 27 | 20221122055516
45793 | 5001 | ACK | 27 | 20221122055516
45793 | 34303 | DATA | 1000 | 20221122055516
45793 | 34303 | DATA | 1000 | 20221122055517
34303 | 45793 | ACK | 27 | 20221122055517
45793 | 34303 | DATA | 1000 | 20221122055517
34303 | 45793 | ACK | 27 | 20221122055517
45793 | 34303 | DATA | 1000 | 20221122055517
34303 | 45793 | ACK | 27 | 20221122055517
45793 | 34303 | DATA | 1000 | 20221122055517
34303 | 45793 | ACK | 27 | 20221122055517
45793 | 34303 | DATA | 1000 | 20221122055517
34303 | 45793 | ACK | 27 | 20221122055517
45793 | 34303 | DATA | 1000 | 20221122055517
34303 | 45793 | ACK | 27 | 20221122055517
45793 | 34303 | DATA | 1000 | 20221122055517
34303 | 45793 | ACK | 27 | 20221122055517
45793 | 34303 | DATA | 1000 | 20221122055517
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
34303 | 45793 | ACK | 27 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055518
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
34303 | 45793 | ACK | 27 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055519
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
34303 | 45793 | ACK | 27 | 20221122055520
45793 | 34303 | DATA | 1000 | 20221122055520
