56039 | 5001 | SYN | 27 | 20221120190620
54797 | 37361 | ACK/SYN | 27 | 20221120190620
32809 | 5001 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
54797 | 32809 | ACK | 27 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190620
32809 | 54797 | DATA | 1000 | 20221120190621
54797 | 32809 | ACK | 27 | 20221120190621
32809 | 54797 | DATA | 1000 | 20221120190621
54797 | 32809 | ACK | 27 | 20221120190621
32809 | 54797 | DATA | 1000 | 20221120190621
54797 | 32809 | ACK | 27 | 20221120190621
32809 | 54797 | DATA | 1000 | 20221120190621
32809 | 54797 | DATA | 1000 | 20221120190622
54797 | 32809 | ACK | 27 | 20221120190622
32809 | 54797 | DATA | 1000 | 20221120190622
54797 | 32809 | ACK | 27 | 20221120190622
32809 | 54797 | DATA | 1000 | 20221120190622
54797 | 32809 | ACK | 27 | 20221120190622
32809 | 54797 | DATA | 1000 | 20221120190622
54797 | 32809 | ACK | 27 | 20221120190622
32809 | 54797 | DATA | 1000 | 20221120190622
54797 | 32809 | ACK | 27 | 20221120190622
32809 | 54797 | DATA | 1000 | 20221120190622
54797 | 32809 | ACK | 27 | 20221120190622
32809 | 54797 | DATA | 1000 | 20221120190622
54797 | 32809 | ACK | 27 | 20221120190622
32809 | 54797 | DATA | 1000 | 20221120190622
54797 | 32809 | ACK | 27 | 20221120190622
32809 | 54797 | DATA | 1000 | 20221120190622
54797 | 32809 | ACK | 27 | 20221120190622
32809 | 54797 | DATA | 1000 | 20221120190622
54797 | 32809 | ACK | 27 | 20221120190622
32809 | 54797 | DATA | 1000 | 20221120190622
54797 | 32809 | ACK | 27 | 20221120190622
32809 | 54797 | DATA | 1000 | 20221120190622
54797 | 32809 | ACK | 27 | 20221120190622
32809 | 54797 | DATA | 1000 | 20221120190622
54797 | 32809 | ACK | 27 | 20221120190622
32809 | 54797 | DATA | 1000 | 20221120190622
54797 | 32809 | ACK | 27 | 20221120190622
32809 | 54797 | DATA | 1000 | 20221120190622
54797 | 32809 | ACK | 27 | 20221120190622
