35070 | 48412 | ACK | 31 | 20000 | 20221121195826602793
48412 | 35070 | DATA | 1000 | 11000 | 20221121195826603211
35070 | 48412 | ACK | 31 | 20000 | 20221121195826603665
48412 | 35070 | DATA | 1000 | 11000 | 20221121195826603438
48412 | 35070 | DATA | 1000 | 11000 | 20221121195826603629
35070 | 48412 | ACK | 31 | 20000 | 20221121195826604115
48412 | 35070 | DATA | 1000 | 11000 | 20221121195826604235
35070 | 48412 | ACK | 31 | 20000 | 20221121195826604428
48412 | 35070 | DATA | 1000 | 11000 | 20221121195826604495
35070 | 48412 | ACK | 31 | 20000 | 20221121195826604841
35070 | 48412 | ACK | 31 | 20000 | 20221121195826605030
48412 | 35070 | DATA | 1000 | 11000 | 20221121195826605078
48412 | 35070 | DATA | 1000 | 11000 | 20221121195826605239
35070 | 48412 | ACK | 31 | 20000 | 20221121195826605627
48412 | 35070 | DATA | 1000 | 11000 | 20221121195826605780
35070 | 48412 | ACK | 31 | 20000 | 20221121195826605710
35070 | 48412 | ACK | 31 | 20000 | 20221121195826606248
48412 | 35070 | DATA | 1000 | 11000 | 20221121195826606148
35070 | 48412 | ACK | 31 | 20000 | 20221121195826606600
48412 | 35070 | DATA | 1000 | 11000 | 20221121195826606508
48412 | 35070 | DATA | 1000 | 11000 | 20221121195826606693
35070 | 48412 | ACK | 31 | 20000 | 20221121195826606852
35070 | 48412 | ACK | 31 | 20000 | 20221121195826607044
48412 | 35070 | DATA | 1000 | 12000 | 20221121195826607502
48412 | 35070 | DATA | 1000 | 12000 | 20221121195826607646
35070 | 48412 | ACK | 31 | 20000 | 20221121195826608070
48412 | 35070 | DATA | 1000 | 12000 | 20221121195826607966
35070 | 48412 | ACK | 31 | 20000 | 20221121195826607991
48412 | 35070 | DATA | 1000 | 12000 | 20221121195826608172
35070 | 48412 | ACK | 31 | 20000 | 20221121195826608748
35070 | 48412 | ACK | 31 | 20000 | 20221121195826608790
48412 | 35070 | DATA | 1000 | 12000 | 20221121195826609083
48412 | 35070 | DATA | 1000 | 12000 | 20221121195826609167
35070 | 48412 | ACK | 31 | 20000 | 20221121195826609412
48412 | 35070 | DATA | 1000 | 12000 | 20221121195826609727
35070 | 48412 | ACK | 31 | 20000 | 20221121195826609688
48412 | 35070 | DATA | 1000 | 12000 | 20221121195826610072
35070 | 48412 | ACK | 31 | 20000 | 20221121195826610138
48412 | 35070 | DATA | 1000 | 12000 | 20221121195826610476
35070 | 48412 | ACK | 31 | 20000 | 20221121195826610529
48412 | 35070 | DATA | 1000 | 12000 | 20221121195826610847
48412 | 35070 | DATA | 1000 | 12000 | 20221121195826611204
35070 | 48412 | ACK | 31 | 20000 | 20221121195826611255
48412 | 35070 | DATA | 1000 | 12000 | 20221121195826611292
