60865 | 5001 | SYN | 27 | 20221120190621
51716 | 48871 | ACK/SYN | 27 | 20221120190621
49824 | 5001 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
51716 | 49824 | ACK | 27 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190621
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
49824 | 51716 | DATA | 1000 | 20221120190622
51716 | 49824 | ACK | 27 | 20221120190622
